user,location,tweet,sentiment,probability
RobinsonOchoaA1,,RT @jonathanqa: Si existe una terminal preocupada por los #HeroesEnLaVia en Colombia se llama @puertobq quiénes desde el inicio mostraron i…,Positivo,60
ConcejoTunja,TUNJA BOYACÁ,"RT @AlcaldiaTunja: Hoy aplaudimos a todos nuestros ""amarillitos"" que también son #HéroesEnLaVía. Gracias por ser ese soporte necesario para…",Positivo,91
AForeroM,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
ConcejoTunja,TUNJA BOYACÁ,"RT @AlcaldiaTunja: A ti conductor de bus que haces parte de los #HéroesEnLaVía, exaltamos tu entrega y dedicación al recorrer las calles de…",Positivo,63
claracecilialop,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
moralesjeison,Ibague,RT @ansvcol: Hoy nos vestimos de amarillo azul y rojo 🇨🇴 para resaltar la labor de nuestros transportadores. Gracias por ser nuestros #Héro…,Positivo,90
chidonoticias,,"RT @AlcaldiaTunja: A ti conductor de bus que haces parte de los #HéroesEnLaVía, exaltamos tu entrega y dedicación al recorrer las calles de…",Positivo,63
adolfo_urrego,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
caroabu,Bogota,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
amparomeza,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
zonick186,,"RT @TransEnMedios: La torre Colpatria de Bogotá es dedicada a #HéroesEnLaVía...gracias a ustedes Camioneros de Colombia!!!

@manfrip_74 @or…",Positivo,84
puerta_noel,Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
YamiGarzonRi,"Bogotá, D.C., Colombia","RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
MariaEs74692320,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
fernanojeda,bogota,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
87_mml,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Juligalindo2,"Bogotá, D.C., Colombia","RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
LhuiizaDiiaz,Bogotá D.C - Colombia ,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
krloslopito,manizales,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
CaRlOs9319,Bucaramanga,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
moralesjeison,Ibague,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
diana25640,,"RT @TransEnMedios: La torre Colpatria de Bogotá es dedicada a #HéroesEnLaVía...gracias a ustedes Camioneros de Colombia!!!

@manfrip_74 @or…",Positivo,84
marialeurrutiar,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Marcela_nino,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
LaureanoGomez,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Tatacabello,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
cjmoncada,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
NardaRodriguezS,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
JorgeDuroHer,"Medellín, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
killeriaroja,colombia,"RT @edywfernandez: Hoy nuestro personal médico y hospitalario sin #HEROESDEBLANCO 
#HeroesEnLaVia con prestación de servicios, sin insumos…",Positivo,72
juanktazz,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
angelaporritas,tunja,"RT @AlcaldiaTunja: Hoy aplaudimos a todos nuestros ""amarillitos"" que también son #HéroesEnLaVía. Gracias por ser ese soporte necesario para…",Positivo,91
arcangel83,"Bogotá, D.C., Colombia",RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
manfrip_74,,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
alixluar,,"RT @AlcaldiaTunja: Hoy aplaudimos a todos nuestros ""amarillitos"" que también son #HéroesEnLaVía. Gracias por ser ese soporte necesario para…",Positivo,91
BOLIVARLISI,,RT @Supertransporte: ¿No quisieras agradecer a los valientes que han llevado la comida a las ciudades por su compromiso con el país? Te inv…,Positivo,69
SandraForeroR1,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
juanjoarangoa,"Medellín, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Miguel_Ma15,Cali/ Colombia,RT @orozco_angela: ¡Hoy es un gran día para celebrar a nuestros #HéroesEnLaVía! Acompañemos a quienes a diario movilizan a todos los colomb…,Positivo,86
Monica_M13,Estados Unidos,RT @infopresidencia: ¿#SabíasQue hay transportadores que pasan días enteros atravesando el país por carretera para que a los colombianos no…,Positivo,62
nataalvarez09,Bogotá,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
mariaandrea_u,"Bogota, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
FrenalacurvaCo,Colombia,#FrenaLaCurva #FrenaLaCurvaCo envía un mensaje a #HeroesEnLaVia también para las controladoras de vías… https://t.co/Iy5Day4IOU,Positivo,68
hectorberne,"Bogotá, DC, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Ewer01,Colombia,RT @ansvcol: Hoy nos vestimos de amarillo azul y rojo 🇨🇴 para resaltar la labor de nuestros transportadores. Gracias por ser nuestros #Héro…,Positivo,90
CarlosCulmaRam1,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
JhonKennedy35,🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
mariaacuellar,"Illinois, USA","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
janderca09,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
nomasmamerts,"Jardín, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
fedetranscarga,,"RT @TransitoPolicia: #PrevenciónyAcción Es grato ver nuestra bandera de Colombia, en honor a los #HéroesEnLaVía, reconocemos esta ardua lab…",Positivo,73
JuanAlb68953452,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
MyriamRiveros7,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Mymosol,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Juaner73,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
carlostedil,"Bogotá, DC, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ArbelaezHector,COLOMBIA,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
derechasinlimit,Medellin,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
RONALDADRIANOPA,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
mhalvarezco17,Deutschland/España & Colombi,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
gongos,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
jairometro,Medellin,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
peyo2222,"Bogotá, DC, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Farbelaez62,"Bogotá, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
IcbfAlberto,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Carolin51050975,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
EarthdayA,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
jairometro,Medellin,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
BellanitaGroup,Bello - Antioquia,RT @AlcaldiadeBello: Nuestros #HéroesEnLaVía merecen todos los aplausos. 👏🏼 https://t.co/YBNG5uqX0Z,Positivo,67
mavaco67,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Gina22201,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
LasMonteria,"Montería, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Eliavilesnunez,"Santiago, Rep. Dom.","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
lms1952,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
JohnErnestoBel1,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
luiscolartec,"Bogotá, D.C., Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
ICBFColombia,"Bogotá, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
georger0204,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
tatagarzon19,"Bogota, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
lms1952,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
600mari,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
GilDaniels,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
colabog_transp,Bogotá,Gracias a nuestros héroes los camioneros les da el Colegio de Abogados del Transporte! #HeroesEnLaVia… https://t.co/9MbcroG1m1,Positivo,85
imarinc28,"Cartagena, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
PoliciaDEMAM,"Barrancabermeja, Colombia","RT @TransitoPolicia: #PrevenciónyAcción Es grato ver nuestra bandera de Colombia, en honor a los #HéroesEnLaVía, reconocemos esta ardua lab…",Positivo,73
diana25640,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
JBlackBerry10,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
AVA_antioquia,"Medellín, Colombia",RT @NIPR18: Es muy importante para un país que el 92% de la carga se mueve gracias a los esfuerzos de muchos #HéroesEnLaVia transportadores…,Positivo,85
