user,location,tweet,sentiment,probability
nchudoba96,"Bogota, Colombia","El decreto proclamado por la alcaldesa de Bogotá, @ClaudiaLopez, es arbitrario y pone en riesgo a la población tran… https://t.co/iPPGvQndOa",Positivo,53
JonathanDLS1,Bogota,#quedateencasa la oportunidad de much@s #PicoYGenero https://t.co/4dzBStRsL6,Positivo,68
33Mujeres_AC,,"#PicoYGénero es la medida implementada en Bogotá, con respecto a la libre circulación tanto de hombres y mujeres pa… https://t.co/VBX5NT4l0u",Positivo,69
sepearlogo,,"#COVIDー19 
#Bogota con 992 casos y @ClaudiaLopez y su equipo de genios (Borrachines y otros personajes de cuentos)… https://t.co/10Wn5hFTwC",Positivo,69
Sentiido,Colombia,Hablemos de #PicoYGénero. ¡Hoy jueves a las 5:00 p.m! Con @LAURAWEINS del @GrupotransGAT @DavidAlonzoC de… https://t.co/kCqDA3Qb5y,Positivo,75
JairoJrSandhers,"Cúcuta, Colombia",@IvanDuque @fcarrilloflorez @mluciaramirez @Fruizgomez @ingjairoyanez @angelccabrera @FrBarbosaD @DavidFajardoGra… https://t.co/OrI3xGOQtT,Positivo,67
ruidiaz_ddhh,"Bogotá, Colombia",#PicoYGenero Así soy en día Impar y día Par. Juajuajuajua Challenger #AsiSoyPicoYGenero https://t.co/5SEnORgTdu,Positivo,68
sebastianm497,,"La mujer se enfrenta a peligros dentro de su propio hogar, la calle no es un escenario distinto, mucho menos seguro… https://t.co/7zcwL7h0lR",Positivo,52
Arturoelduro,,¿Por qué #PicoYGénero? ¿Por qué no #PicoYSexo?,Positivo,63
Fer_lemon,,Día Impar// Día par #PicoYGenero @oficialHASSAM https://t.co/sDEvI5CM9C,Positivo,68
JMBN77,"Bogotá, D.C., Colombia",Es decir la placa es impar y como hombre me puedo movilizar ese día? Esto fomenta d nuevo aglomeraciones e inseguri… https://t.co/D6Kxd47Saw,Positivo,70
egoCitymgz,Colombia,¡HOY! ¡HOY! A las 5 p.m. @sentiido tendrá una conversación con @LAURAWEINS y @DavidAlonzoC sobre el #PicoyGénero po… https://t.co/Jcopk0gOsg,Positivo,79
Ciase_ong,Colombia,Señor*s @Bogota @ClaudiaLopez @PoliciaBogota @LuisErnestoGL @GobiernoBTA @SeguridadBOG @secredistmujer @SubLGBTI La… https://t.co/ga5rVn9aGU,Positivo,67
Chujitso,"Bogotá, D.C., Colombia",El #PicoYGenero no es mas que una declaración de #heterofobia para #Bogota y punto.,Positivo,73
MelissaDelahoz,En tú Timeline,"Varios colectivos feministas se han pronunciado en contra del #PicoYGénero, ahora nos toca cuidarnos entre nosotras… https://t.co/yhOeWbWIHj",Positivo,64
Sentiido,Colombia,"""El género es un amplio espectro que cada quien construye y que puede variar a lo largo de la vida: hay infinidad d… https://t.co/lm4u43Vn8q",Positivo,62
catamartinezc,"Bogotá, D.C., Colombia",Uno de los problemas de #PicoYGénero es que revela discriminación estructural: los hombres salen poco en sus días y… https://t.co/soS4JRnQmi,Positivo,59
egoCitymgz,Colombia,"Hoy comenzó la vigencia de la medida de #picoygénero en #Bogotá, Colombia, una medida que violenta los cuerpos dive… https://t.co/4J0A0H4mn7",Positivo,73
DavidRecioB,"Bogotá, Colombia",Que se venga el #PicoYgénero https://t.co/V630RCQWLK,Positivo,70
CameroconR,"Washington, DC","Ahora resulta que los que se hacen llamar “progresistas”, que han defendido la identidad de género por años, critic… https://t.co/C7bqa7dDAK",Positivo,57
MonicaRoa,Colombia - España,"La experiencia de #PicoYGenero en otros países (Perú y Panamá) ya ha resultado en transfobia exacerbada, múltiples… https://t.co/spP5ybvOWW",Positivo,70
MonicaRoa,Colombia - España,"Y finalmente llego al tema de #PicoYGénero: como se imaginarán habrá policías, con quienes tienen una historia comp… https://t.co/X0gYQeFPIp",Positivo,70
MonicaRoa,Colombia - España,"Voy a intentar explicar por qué es preocupante el impacto que el #PicoYGénero va a tener en la población trans, que… https://t.co/sCEiN0VkeF",Positivo,76
Monsieur_Oscar,FACATATIVA,"Y T Transexuales hombre que en su género es mujer, viste de mujer o en su identidad es mujer, sale con las mujeres,… https://t.co/OAJmJQLRro",Positivo,58
ALEJOMICHELLS,Bogota Colombia,Discusión de #PicoYGenero ha puesto en la agenda pública los profundos niveles de discriminación y transfobia que a… https://t.co/fTTsuKj3Mu,Positivo,71
Monsieur_Oscar,FACATATIVA,"Los que no entienden el #PicoYGenero  les explico la sigla LGBT, L Lesbianas mujeres que les gustan las mujeres sal… https://t.co/yUHUq7uKZv",Positivo,66
SanSa919,"Bogotá, D.C., Colombia",#PicoYGenero NO #PicoYCedula SI,Positivo,51
FCardenasY,Cali - Colombia,"Leo a muchos criticando el #PicoYGenero de @ClaudiaLopez, preocupados por el día en el que pueden salir los homo/tr… https://t.co/kK4YgeCIue",Positivo,60
Pretzzi,"Washington, D.C🇺🇸","Día de compras impar:
🤣🤣🤣 #humor #SemanaSanta #PicoYGenero https://t.co/LDvkChn4BW",Positivo,70
DavidCamiloR,"Bogotá, DC, Colombia",Solo veo memes de hombres vestidos de mujeres y no al revés. Que aburrición... que flojera de humor... Meh... #PicoYGenero,Positivo,55
empanadologo_,"Bogotá, D.C., Colombia",Siento que salir cualquier día del #PicoYGenero implica para mí tener problemas con los tombos :(,Negativo,48
davidfonseca316,,Deberían abrir también los salones de belleza en #cuarentena porque casi le colocan un comprendo a mi prima de por… https://t.co/inpvwVLyWs,Positivo,70
EdisonF56754787,,Aquí la fórmula para #PicoYGenero será que lo multarán https://t.co/hJzhl3v0dK,Positivo,68
alejomontiba,"Bogotá, Colombia",Algunos todavía no se enteran que el género no tiene nada que ver con las preferencias sexuales. #AislamientoSocial… https://t.co/6cWUYQnYY1,Positivo,72
Refranero1785,"San Miguel de Sema, Boyacá, Colombia",🚜👨‍🌾🌽Lo echo en Bogotá por Nayibe con el #PicoYGenero es fríamente calculado por la alcaldesa para favorecer su gén… https://t.co/ac6fnx51mK,Positivo,65
AsdeEspadas_co,"Bogotá, D.C., Colombia","Los bogotanos listos para el #PicoyGénero 😂😂😂
#cuarentena 
#StayHome https://t.co/iMEx7ycAqN",Positivo,69
CesarBenavides1,Bogota ,"Hoy inicia #PicoYGenero es pedagógico, está demostrado que la gente aprende es a las malas a las patadas https://t.co/1kgUxCptul",Positivo,71
FUNDAMEJORHIV,SUBA BOGOTÁ D. C. ,"Pregunta para @Bogota @ClaudiaLopez @GobiernoBTA @LuisErnestoGL

¿Por qué con el Decreto #PicoYGenero NO se tuvo en… https://t.co/X3bIgRqSHU",Positivo,65
JuanPaOrtega3,"Montería, Colombia","Quieren implementar aislamiento inteligente , en un país que no está preparado para hablar sobre sexualidad e ident… https://t.co/lzpAeFgfze",Positivo,66
RaulARiosL1,BOGOTÁ COLOMBIA,"Pregunta para @Bogota @ClaudiaLopez @GobiernoBTA @LuisErnestoGL

¿Por qué con el Decreto #PicoYGenero NO se tuvo en… https://t.co/bjwSAMxS6W",Positivo,65
Onlag_,"Bogotá, D.C., Colombia","#PicoYGenero #MeQuedoEnCasa #LaCuarentenaTerminaraCuando
Pico y género musical XD https://t.co/RLfO0OfTfa",Positivo,68
mariieaguas_pic,,"Con esto del #PicoYGenero los Congresistas, Senadores y demás que trabajan aliados con @IvanDuque, para ""ayudas"" po… https://t.co/jf68sNTkrA",Positivo,69
Erick_Nieves,Colombia,"Por qué los colombianos son tan tramposos, sale la #Curentena y la incumplen con excusas, sacan #PicoYGenero y ya s… https://t.co/DdpYYpuuXt",Positivo,63
wendypadron,Colombia,"@laquintana2015 @DilaurenttiCris Mujeres en situación de peligro, bajo condiciones de violencia intrafamiliar, de g… https://t.co/4X6ZuPDWTk",Negativo,51
FdoDuarte,Colombia,@Will_Andresanc @juanitovt Con #PicoyGénero hay mayor aglomeración.,Positivo,62
Col_Uribista,"Medellín, Colombia",Como les parece la medida de #PicoYGenero,Negativo,50
cruzsoft,,#PicoYGenero estos #Simpson siempre adelantados al futuro https://t.co/N9odXwBhLz,Positivo,72
FdoDuarte,Colombia,"@Will_Andresanc @juanitovt Ok, de acuerdo...Y según ese rzonamiento, de nuevo: ¿Con cúal de las 2 medidas hay mas… https://t.co/z7vEftdlVJ",Positivo,76
hey__Jules,Gotham,"Una pregunta con relación al #PicoYGenero 
Sí en mi casa vivimos solo mi papá, mi perro y yo, ¿cómo vamos a poder s… https://t.co/CH3t6jSHCK",Positivo,70
Juanpyvg,"Carolina del Norte, USA",Vivimos en la época en donde nos encanta 'PROBLEMATIZAR'; literalmente complicarnos la vida. Éste sin sentido exist… https://t.co/VqIBQOmqRf,Positivo,77
ArdilaPhilippe,"Encasa,Cartagena, Polombia🇨🇴",DÍA IMPAR //DÍA PAR #PicoYGenero https://t.co/KzHa412AqO,Positivo,68
EcastilloVa,Bogotá D.C.,"Sobre el #PicoYGenero había dos opciones, ninguna de las dos chévere.

Debido a la violencia estructural y el… https://t.co/JogcXqsioU",Positivo,51
bernanchis,,"Parce, no respetaron el aislamiento obligatorio... Qué van a respetar el #PicoYGenero",Positivo,63
GinaPaolaNova,"Bogotá, D.C., Colombia","¿Qué garantías le dará @ClaudiaLopez y la @Bogota a las personas transgénero con el #PicoYGénero? 

Valeria Bonilla… https://t.co/noGNolfjdL",Positivo,68
jerau_dj,"Bogotá, D.C., Colombia","Tan fácil y eficiente que es aplicar el #PicoYCedula, pero según la medida improvisada de @ClaudiaLopez es más fáci… https://t.co/TZjhp45JYj",Positivo,63
