user,location,tweet
UMVbogota,Av Calle 26 No. 57 – 41,"❌ No te contagies de la desinformación.  

🏡 Sal de casa solo si es necesario. 

🚶🚶🏼‍♀️ Ten en cuenta el… https://t.co/C7K7oN5Ifj"
SantiiSM,"Bogotá, D.C., Colombia",La medida de #PicoyGenero está bien. Los colectivos Trans están exagerando la situación. Está claro que se respeta… https://t.co/dFldsPJTTG
GobiernoBTA,"Bogotá, Colombia","""Esperamos con #PicoyGenero reducir 35% las aglomeraciones en tiendas, supermercados, notarías y bancos"":… https://t.co/j1IQZXuydj"
janpier515,Colombia,@ClaudiaLopez Tontoniela entonces por qué demonios expone al 50% con  el #PicoyGenero ⁉️ https://t.co/1HUd56hEmo
redcomunitariat,"Barrio Santafé, Bogotá.","Mientras @ClaudiaLopez se atornilla al decreto #PicoYGenero y pone en riesgo la vida de las personas trans, Perú en… https://t.co/VacUw6niw3"
PsychPipe,,Hoy fui a @PlaceresCarulla y no se estaba respetando el #PicoyGenero
yuliana_aag,Colombia,@CrisRam04 Me parece interesante verla para pensar sobre la medida de #PicoyGénero y cómo evidenció la violencia po… https://t.co/Swp11UkoaR
elespectador,"Bogotá, Colombia",#LaDisidencia La Policía vigilará que las personas trans cumplamos el #PicoYGénero. ¡Nada más y menos que la entida… https://t.co/GpPxcxNBXL
sergiourregoorg,Colombia,"El lunes comenzará a regir el #PicoYGénero, una medida que además de ningunear a las personas no binarias, expone a… https://t.co/u34CcYTHoM"
catapatino,Chia Colombia,"Señora alcaldesa @ClaudiaLopez aún tiene tiempo de corregir el rumbo! No deje hundir más a Bogotá!
#PicoyGenero no… https://t.co/wema2H5lnd"
carlosmrenteria,"Bogotá, Colombia",A mi la medida de #PicoyGenero me parece bien. Si fuera pico y cédula los policías le tienen que pedir la cédula y… https://t.co/ePxgtMQnQM
yuliana_aag,Colombia,"El libro me está llegando en formato de audio, a través de la hermosa voz de mi querida @LeNakawe  

En medio de la… https://t.co/fxhqPF5vnL"
Ssanchez8910,bogotá colombia,#CoronavirusEnColombia #PicoyGenero  no funciona. En suba nueva tibauyes se ve así una fila para el cajero.… https://t.co/Cet0iAWTfj
Julianluque,Colombia,"Como impar de carro y genero, siento que el 2020 no he salido un culo. #CuarentenaExtendida #PicoyGenero #PicoyPlaca"
RafaelAlbertoD,"Bogotá, D.C., Colombia",En #Perú eliminaron #PicoyGénero reconociendo su falta de eficiencia para reducir la cantidad de personas que salen… https://t.co/XK9pUsc8qN
ladisidencia_,"Bogotá, D.C., Colombia","#PicoYGénero: la Personería, la Defensoría y la Procuraduría deben hacer seguimiento a las denuncias que se present… https://t.co/ZXAKL1FHQ1"
nanigapa,"Medellín, Colombia","En @_Fidedigna nos solidarizamos con la comunidad Trans y No Binaria de Bogotá frente a la medida del #PicoyGenero,… https://t.co/2CMkrPutzc"
AlejoMoralles,"Cali, Valle del Cauca",Señoris practiquen para el #PicoyGenero https://t.co/1aCQqlib9v
personeriabta,,"La Personería de Bogotá ante la medida de #PicoyGénero decretada por el Distrito, realizó mesa de trabajo con entid… https://t.co/1Sj799qHgO"
LaMJMartinez,"Washington DC, Bogotá, Bmanga","#PicoyGenero no ha ni empezado y ya la transfobia está desatada. Hasta @LuisErnestoGL, Secretario de Gobierno de… https://t.co/qF5VDUJ45x"
LaMJMartinez,"Washington DC, Bogotá, Bmanga",Muy grave que a @LuisErnestoGL le parezcan “chistosos” los comentarios transfóbicos. Si ese es el Secretario de Gob… https://t.co/EgJQdaEP6h
Santialar5611,Nocheosfera ,"En @_Fidedigna nos solidarizamos con la comunidad Trans y No Binaria de Bogotá frente a la medida del #PicoyGenero,… https://t.co/aDKyCB7009"
_Fidedigna,"Medellín, Colombia",Vemos especialmente importante la emisión de una directriz desde la @PoliciaColombia en @Bogota y desde la… https://t.co/PGjchEKrOe
_Fidedigna,"Medellín, Colombia",Prestar atención a las recomendaciones en materia de DDHH dadas por la @CIDH en la Resolución 01 de 2020 al momento… https://t.co/6eOmJUxaho
_Fidedigna,"Medellín, Colombia","Desde nuestra línea de trabajo #JusticiaArcoiris manifestamos nuestro apoyo y solidaridad a la @redcomunitariat, a… https://t.co/ldZXyz4cdx"
LaMJMartinez,"Washington DC, Bogotá, Bmanga",@MartinSantosR la identidad de género no es un chiste. El promedio d vida d las mujeres trans son los 35 años por l… https://t.co/bkAKXQiWCj
LGTBITV,"Bogotá, Colombia",Activistas LGBTI y organizaciones sociales Trans hacen un llamado a @ClaudiaLopez para que reconsidere la implement… https://t.co/yCJGHto1KA
GustavoPerrito,Bogotá - Colombia,Activistas LGBTI y organizaciones sociales Trans hacen un llamado a @ClaudiaLopez para que reconsidere la implement… https://t.co/GiYvwQFUMv
mafaldafox,"Colombia, Bogotá, de Manizales",@ClaudiaLopez Parecería q no le importara por las normas tan q equivocas qué saca. El #PicoYCedula saca menos gente… https://t.co/fZR5T7hRUE
JohaPerezRicon,"Bogotá, D.C., Colombia","@MartinSantosR @Bogota @PoliciaColombia @redcomunitariat con las uñas estamos dando respuesta en los territorios, a… https://t.co/NOFCCP3JpZ"
bogotamuyfirme,,— Seguidores del Verde: Nuestra Alcaldesa todo poderosa @ClaudiaLopez es una innovadora con el #PicoyGenero ¡Alabad… https://t.co/wBhmllnWOQ
MesaLGBT,,La @MesaLGBT y la @mesalgbtisurbta se suman a las voces de la @redcomunitariat @GrupotransGAT manifestando la neces… https://t.co/Xuxo11KDdx
Jech13320,"Bogotá, D.C., Colombia","@ccastillocasas Sin #PicoyGenero hay discriminación y violencia contra las personas trans ¿por qué no, con esta med… https://t.co/jQY5lrDUhP"
PertuzER,Bogotá,"Por qué nos tocó día impar? Acaso creen que estamos impares, que no somos equilibrados, que estamos en esta socieda… https://t.co/oKyZkesDYd"
FRelax_321,Colombia,Veo muchos preocupados porque no saben que día salir en Bogotá #PicoyGenero
idubogota,"Bogotá, Colombia",El lunes 13 de abril comenzará el #PicoYGénero en la ciudad de Bogotá. Recuerda que si no estás dentro de los excep… https://t.co/XE4jVHg19j
ladisidencia_,"Bogotá, D.C., Colombia","La medida de #PicoYGénero ha expuesto a las personas trans a la violencia en países como Perú y Panamá. Por eso, no… https://t.co/X9uhQWFwmD"
ladisidencia_,"Bogotá, D.C., Colombia",#PicoYGénero: la Policía podría emitir un comunicado en el que aclare a sus uniformados que la identidad de género… https://t.co/bpNafJFW66
Marciia_Na,,"Si la sociedad común y corriente no sabe diferenciar entre orientación sexual e identidad de género, que le van a p… https://t.co/XmIEKbOKAA"
tuitterosincero,,Señora @ClaudiaLopez mire quienes se oponen a su medida de #PicoyGénero. Su chistesito le puede significar mayor di… https://t.co/tlASIuk4J4
ExtraCaqueta,,¡A #Perú no le funcionó el '#PicoyGénero'! para detener #propagación por #COVID-19 https://t.co/8spTwf1Duv
ExtraColombia,"Bogotá, D.C., Colombia",¡A #Perú no le funcionó el '#PicoyGénero'! para detener #propagación por #COVID-19 https://t.co/zjY6wInNJA
HSBnoticias,Bogotá - Colombia,¡A #Perú no le funcionó el '#PicoyGénero'! para detener #propagación por #COVID-19 https://t.co/3v4QSQbzrW
CarlosAGarzon12,"Bogotá, Colombia",El problema no es el #PicoyGenero el problema es la @PoliciaColombia institución que no garantiza el derecho de ningúna población.
bananaessa,,Alguien por ahí de la comunidad que me haga un poco más culta por favor? ##PicoyGenero #LGBT
SectorMovilidad,"Bogotá, Colombia",@AmorteguiWilmer ¡Hola! Para hacer diligencias notariales  sólo puede ir una persona por vehículo particular y tene… https://t.co/npk797V4az
elespectador,"Bogotá, Colombia","La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/6XuGXK3Dkt"
LAURAWEINS,Bogota ,"Algunas posibles soluciones al #PicoyGenero expuestas en el vídeo de .@ladisidencia_
Confiamos está petición sea es… https://t.co/wcWZN0OR0Z"
SectorMovilidad,"Bogotá, Colombia","#Atención Este es el #PicoyGénero que empezará a regir desde el lunes 13 de abril.

Ten en cuenta esta información… https://t.co/wR3Eg9z3VL"
LaudEstereo,Bogotá - Colombia,"Tenga en cuenta las restricciones para la movilidad según su sexo.

Conozca en qué consiste el #PicoyGénero y cuént… https://t.co/VtlIaF4ibn"
LgbtiConsejo,,Para las personas que nunca han tenido una experiencia violenta por parte de la @PoliciaColombia  les es muy fácil… https://t.co/ehqSTRhoiP
FepoDolxOficial,"Bogotá, D.C., Colombia","@JulianaSalama11 de la @redcomunitariat junto a @SandinoVictoria hablando sobre la medida de #PicoyGenero, toda la… https://t.co/RAs0oEnk7J"
malbarracin,Bogotá,"10.Valoro que la alcaldesa quiera tomar medidas eficaces para proteger la salud pública, pero la medida… https://t.co/2KCkaHmJEi"
malbarracin,Bogotá,"9. La medida de #PicoyGénero no se socializó ni con ciudadanía, tampoco con la sociedad civil ni la academia. De la… https://t.co/TL0zbWRtZF"
malbarracin,Bogotá,Estoy en desacuerdo con la restricción de #PicoyGénero que entra a regir en Bogotá desde el lunes. A continuación e… https://t.co/eZatXA3K7j
ladisidencia_,"Bogotá, D.C., Colombia",La experiencia trans con el #PicoYGénero no es alentadora en otros países. Panamá y Perú no han tenido buenos resul… https://t.co/x4RG5l5Ir4
pachomiranda,,Esta noticia sobre la cancelación del #PicoyGenero en Perú invita a una mayor vigilancia y total transparencia en l… https://t.co/VLms1AErFx
JulianaSalama11,"Bogotá, D.C., Colombia",Hoy estaré hablando con @SandinoVictoria sobre el decreto #PicoyGenero que pone en peligro la vida de las personas… https://t.co/921YsdXYUR
PIROBERTAJULIAN,VALLE DEL CAUCA,👖pico y genero 👗 #pirofans #PicoyGenero #piroberta #humor #pareja #matrimonio https://t.co/X0eqzctu9O https://t.co/p6okZGunAS
Javier_Pimentel,,"Es un tema difícil, pero el decreto de #PicoyGenero permite que la población transgénero circule de acuerdo a su id… https://t.co/X99iwB7D03"
EcastilloVa,Bogotá D.C.,"El #PicoyGenero ha causado muchas respuestas. 

Todas señalan la misma angustia: 
El #AbusoPolicial

Y ése es el gr… https://t.co/MmTnMBujKy"
MonicaRoa,Colombia - España,No solo es mala política porque profundiza la discriminación contra la población trans y el entendimiento de la soc… https://t.co/p5JsSIAUAm
Enriqueprietor,"Bogotá, D.C., Colombia",@ClaudiaLopez cómo van a garantizar que esto no suceda en Bogotá? #PicoyGenero #coronavirus #CoronavirusEnColombia https://t.co/5hb946k4Dr
SePuedeSer,Bogotá,"👉Frente a la alerta legítima ciudadana por el Decreto de #PicoYGénero, solicitamos a la autoridad policial aplicar… https://t.co/oEWspagigB"
tavo_san,Planet Earth,Primero estaba pensando en como le iba a explicar al perro que cuando acabara la #cuarentena volvería a quedarse so… https://t.co/Yu63VHEfMc
_elosorio,,Para La Próxima Semana Con El #PicoYGenero #Covid_19 #COVIDー19 #CoronavirusColombia (comedia)  😷 🦠 https://t.co/Dc7RbzCSep
Stonewalljaver,"Bogotá, D.C., Colombia",No olvidemos que existen canales de atención y grupos de apoyo que estaremos pendientes de sus casos para hacer la… https://t.co/bR3XwYrKAm
DiAlba_,En Territorio Muisca.,"En Perú ya mandaron pa' la mierda la medida del #PicoYGenero. ¿Adivinen con quiénes tuvieron problemas? 

No les cu… https://t.co/ASXlYBwSgP"
ladisidencia_,"Bogotá, D.C., Colombia",Las personas NO binarias quedaron olvidadas en el decreto de #PicoYGénero. https://t.co/8JMm0bELdE https://t.co/AxqfmTWU19
LinaGarciaSi,Bogotá Colombia,"Esto de la medida del #PicoYGenero me sigue dando vueltas, no encuentro una postura absoluta ni totalmente adecuada… https://t.co/t0jBgdQ0r5"
Erickjsalas1,,@ClaudiaLopez deja claro con el #Picoygenero de que el hecho de ser gay o lesbiana no te hace un aliade en el colec… https://t.co/8vHFcV1eeM
Mayiblue19,Bogotá,@PoliciaColombia creo que el #PicoYGenero facilita el control de infracción de la cuarentena por su parte por eso e… https://t.co/6DSg8zBM9y
elespectador,"Bogotá, Colombia",#LaDisidencia La Policía vigilará que las personas trans cumplamos el #PicoYGénero. ¡Nada más y menos que la entida… https://t.co/KdARDs17js
jdmarinou,Bogota D.C.,@ClaudiaLopez bien calladita ante las voces de rechazo de los colectivos trans por el #PicoYGenero. De muevo demost… https://t.co/ccRtWzbg7u
IsabelRivaden12,,"@DeCurreaLugo No se te olvide estimado @DeCurreaLugo que seran ellos los que, a su criterio, podrán decirle a la co… https://t.co/jaqaogEr5Z"
modls, From País de las Maravillas,"@ClaudiaLopez dice @CIDH que ninguna medida de excepción puede ser, en sí misma o por sus efectos, discriminatoria… https://t.co/vtmrB81aD3"
ladisidencia_,"Bogotá, D.C., Colombia",#PicoYGénero: la Policía debe respetar la identidad y expresión de género de las personas trans. Y para ello no pue… https://t.co/UGZzEamXg8
LaRabicortica,"Bogotá, D.C., Colombia","Yo puedo salir cualquier día en el #PicoYGenero e ir incluso a Asgard sin restricciones, pero prefiero quedarme en… https://t.co/aavSTpksOg"
natalia_lane,,Hoy nuestras hermanas de Bogotá necesitan de nuestro apoyo. Porque la medida de #PicoYGenero pone en riesgo la inte… https://t.co/JdAlFXgNli
elimprudenteCO,Colombia,Una experta para explicar #PicoYGenero https://t.co/elEeiWGZPo
SectorMovilidad,"Bogotá, Colombia",Consulta aquí ⬇️ los casos en los que podrás circular durante el #PicoYGénero que regirá desde el 13 de abril en Bo… https://t.co/BEZH7V461d
modls, From País de las Maravillas,La @CIDH llama a aplicar perspectivas interseccionales y especial atención al impacto diferenciado que las medidas… https://t.co/57u5OX1dJX
AlDerecha,En Todo Lado,Liste pal PIQUE Y GENERE #picoygenero https://t.co/J7ARKS3qxF
modls, From País de las Maravillas,La @CIDH CIDH llama a aplicar perspectivas interseccionales y especial atención al impacto diferenciado que las med… https://t.co/L2w47EjGP3
ladisidencia_,"Bogotá, D.C., Colombia","#PicoYGénero: la identidad de género no se verifica con la cédula. En Colombia, las personas trans decidimos si cam… https://t.co/I2BNXH0Ufx"
elespectador,"Bogotá, Colombia",#LaDisidencia La experiencia trans con el #PicoYGénero no es alentadora en otros países. Panamá y Perú no han tenid… https://t.co/sWrCaIpdB4
LunariaFondo,"Bogotá, D.C., Colombia",Hacemos un llamado a @ClaudiaLopez para que reconsidere la medida #PicoyGénero en #Bogotá. En Panamá y en Perú se h… https://t.co/F8v2KBOucJ
elespectador,"Bogotá, Colombia",Las personas NO binarias quedaron olvidadas en el decreto de #PicoYGénero. En #LaDisidencia les contamos por qué.… https://t.co/DpqqN1P3SZ
blancabetty11,,@Colpensiones @JuanMVilla @JuanLozano_R @NoticiasRCN Un familiar de 75 años con discapacidad auditiva después de es… https://t.co/hRwVxTg021
ladisidencia_,"Bogotá, D.C., Colombia",La Alcaldía de Bogotá dice que se respetará la identidad de género en el #PicoYGénero.  Pero si en condiciones norm… https://t.co/E85eeDZ8HA
EspectadorVideo,Colombia,#LaDisidencia La Alcaldía de Bogotá dice que se respetará la identidad de género en el #PicoYGénero.  Pero si en co… https://t.co/tk9Eb2PEz3
FepoDolxOficial,"Bogotá, D.C., Colombia",@ClaudiaLopez las personas trans están en peligro con la medida de #PicoYGenero. Desde siempre se ha denunciado el… https://t.co/xpcKjtxXZy
LinaCWills,,"Las personas que hacen chistes de lesbianas, gays y trans pueden salir cualquier día y se quedan afuera hasta nueva orden.
#PicoYGenero"
johnsuarezfr,,"En el #PicoYGenero más de uno se va a hacer la ""loca"" con la medida."
elespectador,"Bogotá, Colombia",#PicoYGénero: la Policía debe respetar la identidad y expresión de género de las personas trans. Y para ello no pue… https://t.co/J9W9fe5kJW
SCHA_1927,Pascual Guerrero,#PicoyGénero Día de hombres... https://t.co/CrD7Dn98ft
GrupotransGAT,Bogotà,"Hola chicas, chicos y chiques. Aquí les dejamos información importante.
#PicoYGenero
#GAAT #familiaGAAT… https://t.co/J1xPIMaEWh"
SectorMovilidad,"Bogotá, Colombia","Recuerda: a partir del lunes 13 de abril regirá en Bogotá el #PicoYGénero, para actividades como abastecerse, reali… https://t.co/BgrJdB0EYB"
GrupotransGAT,Bogotà,Gracias a la .@ladisidencia_ por invitarnos a hacer parte de su canal y permitirnos exponer algunas soluciones al… https://t.co/JvbDsOFn3e
ladisidencia_,"Bogotá, D.C., Colombia","Quien vigilará que se cumpla la medida de #PicoYGénero es la Policía, la misma entidad que lleva años violentándono… https://t.co/4FBQWtN37n"
MagikAirMusic,,Alguna persona ha tenido problemas saliendo y haciendo lo esencial con el #PicoYGenero ?
Toto_Vega,Colombia,"Día impar - Día par  #PicoYGénero #SinPingadas 
#totovegaactorcolombiano  #Cuarentena #covi̇d19  #mequedoencasa 🎬 https://t.co/d0LrIoyNsX"
viejazorra3,,"Sobre la experiencia peruana -que ya levantaron porque no funcionó- del #PicoYGenero 
https://t.co/f8UX4O8vnd"
AimnelP,,@elespectador Con la excusa de que son discriminados quieren hacer lo que les da la gana sin importarles los demas #PicoYGénero
elespectador,"Bogotá, Colombia","#PicoYGénero: la identidad de género no se verifica con la cédula. En Colombia, las personas trans decidimos si cam… https://t.co/23IkEKhQJP"
ladisidencia_,"Bogotá, D.C., Colombia","El #PicoYGénero es inconveniente para las personas trans, nos pone en riesgo, nos expone a la transfobia.… https://t.co/ozkBpjSUOA"
nicolasrabur,Bogotá,"¡Estamos listos!

#PicoYGenero https://t.co/nR74HUtuYR"
_ManuelCaicedo,,Alcaldesa @ClaudiaLopez no cree usted que #PicoYCedula funcionaría mejor en dividir en bloques a la población bogot… https://t.co/DaB2OPr3ym
DiegoPosadaG,,Es un desgaste discutir con la gente que tiene tan arraigada la idea de sacrificar al “otro” por velar por el bien… https://t.co/pf7acR9I4X
DiegoPosadaG,,Negar la violencia policíal (paramilitar y de otras plagas desgraciadas y cisheteronormadas) que sufren las persona… https://t.co/QKCXUH4m3q
EspectadorVideo,Colombia,"La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/GLU53CKwh0"
DJHVALDAJEIR,"BOGOTA, COLOMBIA","Los hombres mueren mas que las mujeres por COVID-19, por eso #CovidLopez dio mas dias en calle a los hombres con su… https://t.co/fq7i5YIxt8"
dona_pily,Muelle de San Blas,"Impar: Hombre con hombre.

Par: Mujer con mujer.

Para los que están en cuerpo ajeno: Del mismo modo en el sentido contrario.

#PicoYGenero"
santiagoramirej,,El #picoygénero que la candidata López implementará en Bogotá pone en riesgo a una población BASTANTE vulnerable y… https://t.co/Szz60HSeLS
Andrea_Narvaez,Peru,"El enfoque de género del coronavirus no funcionó en Perú, un fracaso más de los ideólogos del género. Ya ríndanse,… https://t.co/Vl7AgUHT8v"
anamavidalc,,"Tan insultante como la columna de #MakiMQ es esta portada. 
¿En serio no hay nada constitucional, un tribunal de ét… https://t.co/hX5pWNKc1Z"
lafudista,south A ,"En el #PicoYGenero hoy día par para las mujeres, educativo, los hombres son los que más violan las normas y creo qu… https://t.co/Bjbe3Weapu"
Luisjoargue,,sí es como funcionará la medida decretada por la Alcaldía. #QuedateEnCasa #picoygénero #Bogotá #noticias
elespectador,"Bogotá, Colombia",#LaDisidencia Cinco razones por las que las personas trans estamos en riesgo con el #PicoYGénero en Bogotá.… https://t.co/9sxpENzJhP
ladisidencia_,"Bogotá, D.C., Colombia",La Policía vigilará que las personas trans cumplamos el #PicoYGénero. ¡Nada más y menos que la entidad que lleva añ… https://t.co/xDnjKQj9nR
julian_ortegam_,Colombia,Perú anuló el fracasado #PicoyGénero que acá algunos (tanto los tibios más recalcitrantes como los miembros 'junior… https://t.co/dp4WbmpGNj
LunariaFondo,"Bogotá, D.C., Colombia",¿Por qué la medida del #PicoyGénero puede impactar negativamente a las personas trans? Les recomendamos leer este h… https://t.co/jGITyQiSau
garrotiando,Bogotá - Colombia,"@IvanCepedaCast tú que metes amigo de Claudia López, te invité a que se quitará ese nefasto #PicoYGenero y te callá… https://t.co/jtdFe4zTai"
boseia1,Bogotá,Paseo de mascotas de 20 minutos y en el recorrido me tope con más de 10 hombres con bolsas de mercado. QUÉ PARTE DE… https://t.co/ps5KZWjg8z
ladisidencia_,"Bogotá, D.C., Colombia","La Fundación GAAT, @GrupotransGAT , propone soluciones para que el #PicoYGénero no ponga en riesgo a las personas t… https://t.co/bs7BOHkhhE"
edward_bet,bogota,"Alguien mas se dió cuenta que las desordenadas son ellas 😂

#Cuarentena
#picoygénero https://t.co/in43ZM58iK"
NanaOlarte,"Bogotá, D.C., Colombia",@JoRamires12c @chechi30 @chulamilena @private_cowboy @AngelicaLozanoC @IvanDuque Me perdí! No estábamos hablando de… https://t.co/1MtkVXLA5f
pedrograciat,"Bogotá, D.C., Colombia",@AngelicaLozanoC medidas tarde #PicoYGenero me parece una medida funcional las demás ciudades desde el 24 de marzo… https://t.co/HsuZvQIW6I
NubiaERojas,Facebook: @NubiaERojasG,"@1sabelCaballero Esto del #PicoYGenero dará para todo y temo, especialmente, por nuestra seguridad como mujeres. Lo… https://t.co/3rSOYvUAAe"
kmifernanda,Colombia,"List@ para la otra semana. #PicoYGenero
#DíaPar sale Kmi Fernanda y #DíaImpar sale César. #YoConfieso https://t.co/WeakTd0Rzw"
Caertruro95,Colombia,@volia_Llibertat @GiordanoBrunoFi Es chistoso el escandalo del #PicoYGenero ya que el virus ataca a los humanos sin… https://t.co/DxvWXHktUb
margioval77,"Bogotá, D.C., Colombia",Será que ante el #PicoYGenero podemos esperar  en algún  momento  que la población trans genere una propuesta proac… https://t.co/JMLNpt7sXR
AlDerecha,En Todo Lado,"#petroniocordoba sigue aprendiendo francés, aquí les da unas clasesitas.
Felicita,además, a la alcaldesE… https://t.co/HzsGwmCR2b"
ladisidencia_,"Bogotá, D.C., Colombia","La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/v3D4xbQkTF"
Nicole_Froelich,Bogotá,El lunes que viene entra en vigor en #Bogotá el #PicoYGenero. @ladisidencia_ explica por qué el decreto de Claudia… https://t.co/3q5yGx3Y3u
delahozalvaro,,Que el #PicoYGénero sea la oportunidad aprender y aprehender conceptos útiles para nuestra sociedad. El sexo viene… https://t.co/IrywPCjxeb
SectorMovilidad,"Bogotá, Colombia",@trautfel @idubogota ¡Hola! Te recordamos que NO hay pico y placa porque hay restricción TOTAL de circulación de ve… https://t.co/XdpX6insD4
elianitazul,Ideales del mismo lado del ❤️,DÍA PAR // DÍA IMPAR #PicoYGénero https://t.co/vEkQ3zhfPj
Haihai0892,,"Si le cuelga, salga día impar y si no día par, cuál es el problema. #PicoYGenero"
SalmaCassab,,"El #PicoYGenero no sólo generará discriminación, también exacerbará los roles de género. Ya veremos mayor congestió… https://t.co/8UczPM214K"
ladisidencia_,"Bogotá, D.C., Colombia",Cinco razones por las que las personas trans estamos en riesgo con el #PicoYGénero en Bogotá.… https://t.co/Fzwal9NpL1
reinolopez,COLOMBIA,@Citytv En Bogotá seguimos en simulacro gracias a la imposibilidad de la @Bogota de controlar a las personas. Ahora… https://t.co/aY8FZgK3HD
jseveric,Bogotá,"En Perú probaron el #PicoYGenero y ya lo desmontaron. Esa medida es muy laxa, no sirve. https://t.co/dgSjaPAywm"
FMosquera_M,Medellín - Colombia,"Ay! El #PicoYGenero son medidas de @Bogota para protegernos A TODOS!
No sean MKs!
https://t.co/uIkZ9M7gIU"
redcomunitariat,"Barrio Santafé, Bogotá.","Mientras @ClaudiaLopez se atornilla al decreto #PicoYGenero y pone en riesgo la vida de las personas trans, Perú en… https://t.co/uALDGHDHGU"
Alexitasierra,"Girardot-Bogotá,Colombia",Si a mi con papeles de mujer y reasignación de sexo ya hace mucho tiempo; aún algunas personas mal intencionadas me… https://t.co/lPGOnr2Yd8
alfredohnc,Barranquilla ,"DÍA PAR               //.         DÍA IMPAR
#PicoYGenero https://t.co/YD5qtDOX2l"
GUDOWH2,Bogotrash - Narcolombia,"@volia_Llibertat @GiordanoBrunoFi #PicoYGenero lo del género es igual, pero más innovador y apropiado para la gente… https://t.co/IbU4ByYWKY"
EricKrOcHs,Colombia,"Aplican, pico y cédula, pico y género, pero no pico al rey. Se están perdiendo los valores. :(
#PicoYGenero"
94Quintero,"Bucaramanga, Colombia",Bogota es la ciudad con mas infectados de #Covid19 su mandataria derrocha en publicidad #CovidLopez y la gente solo… https://t.co/k7uDOScT1A
ElkineduardoG,Medellín,Este hilo de @MonicaRoa explica de una forma muy clara la identidad de género y el riesgo adicional que sufren las… https://t.co/BkI6NAxopR
parabertos,city of the joy,"Si por libertad entiendes ""Seguir"" tus deseos en inclinaciones, la libertad existe... Si por libertad entiendes ""Cr… https://t.co/PCRattVTIe"
Jary24,Bogotá,Con el #PicoYGenero da es vergüenza como se le teme más a la violencia policial que al mismo virus. Y no es un mied… https://t.co/38mg6PBWcZ
SteffanyAristiz,COLOMBIA,Mmm no entiendo cómo sería la reducción que supone el #PicoYGenero ¿Alguien me explica?
SteffanyAristiz,COLOMBIA,"@nadiaguzman82 Lo tuyo es una excepción, puedes sacarlo todos los días, para todo lo demás que no tenga que ver con… https://t.co/5h86XfkjDz"
JulianaDimateC,"Bogotá, D.C., Colombia","@marcela_s_b @PoliciaBogota @ColombiaDiversa A riesgo de salir crucificada y reconocer q tengo mucho q aprender.
¡E… https://t.co/OLGIJPjCA4"
David_Millan_O,Colombia,@AngelicaLozanoC Todo tan mal concebido y tan mal comunicado... primero que #simulacrodeaislamiento y ahora que… https://t.co/xaZEb8Rfo8
Fred_Zevallos,"Lima, Perú","Excelente iniciativa
#COVIDー19 #PlenoDelCongreso #PicoYGenero https://t.co/CuHA0W2Ged"
GuzmanJeal,,@RadNalCo Por fa me podrían explicar esto del #PicoYGenero  osea q día saldrían los hombres y cual las mujeres y es… https://t.co/M76HEurKEU
JSSaab,"ÜT: 0.0,0.0","Este será el único problema que tendremos con el #PicoYGenero en Bogotá. Y será en día impar. 🤦🏻‍♂️
Mujeres, a devo… https://t.co/yCubLnhv1L"
HumanidadCO,Colombia,A los decretos de @ClaudiaLopez de #PicoYGenero y el de @IvanDuque de solo compras de 6an a 8pm adicionesele el de… https://t.co/okQCaytFtQ
AvalonRav3n,BOGOTÁ D.C. - COLOMBIA,"#Bogota #PicoYGenero 
Ayúdanos a Educar.
#PorFavorYGracias 💚 https://t.co/Oe45lQowkL"
Mamusaenz,,"@West01Santiago Día Impar/ Día Par
#PicoYGénero #QuédateEnTuCasa https://t.co/j4NP7IqzAp"
nadiaguzman82,Ghothan City,Bueno estoy de acuerdo con la medida del #PicoYGenero pero..... como putas saco a mi perro en los días que les toqu… https://t.co/990hN61Jfn
andresFranco83,"bogota, colombia",Cuendo le toque a los hijes de pute del patriarcado salir en pico y genero 🤣🤣🤣🤣🤣🤣 #PicoYGenero #PicoYGeneroEs https://t.co/ElnHeOSyXG
cgutiv,"Washington, DC",Desde la casita y con poder es fácil decidir binario.  Retrógradas #PicoYGénero
julupe_clan,Bogota Colombia,Esta es la gloriosa @policia a la que la alcaldesa @ClaudiaLopez va a exponer a las mujeres para que las custodien… https://t.co/IxDrbof7iR
sardonix81,,@ElCafePicante Apuesto que lo del #PicoYGenero si no le parece cursi y se siente identificado...
Sentiido,Colombia,"Que todo esto del #PicoYGénero sea una oportunidad para aclarar las dudas que se tengan respecto a ""sexo"", ""género""… https://t.co/ootlvlpUCq"
davidaacc,Colombia,Odio como todo esto del #PicoYGenero se ha convertido en una excusa para los chistes transfobicos. Es que los retró… https://t.co/YhCfHtnmrl
Citytv,Bogotá,¿Cómo le fue a la ciudad con el primer día pedagógico de #PicoYGénero? En algunos sectores de Bogotá no se está ata… https://t.co/Dk1Xdlu7vL
danilo_alarcon7,"Cundinamarca, Colombia","Transexuales, Fernandito, transexuales. Y no, no es así la vaina, Ferchis. 😉😉😉  #PicoYGenero #PicoYGeneroEs #Bogota https://t.co/Ks0APkZ2ml"
